TUCASEID,TEAGE,TESEX,TRCHILDNUM,t020101,t020102,t020201,t020202,t020203,t020301,t020302,t020303,t020501,t020502,t020901,t020902,t020903,t020904,t020905
20150111141635,25,2,1,0,0,10,0,0,0,0,0,0,0,0,30,0,0,0
20150111141677,28,2,4,315,0,75,0,0,0,0,0,0,0,0,0,0,0,0
20150111141720,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141726,41,2,1,62,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20150111141728,65,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20150111141731,67,2,0,120,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20150111141747,64,1,0,255,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20150111141748,39,2,2,30,40,45,0,0,0,0,0,0,0,0,0,0,0,0
20150111141754,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141759,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141779,53,1,0,300,0,30,0,0,0,0,0,0,0,360,0,0,0,0
20150111141787,57,1,1,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0
20150111141790,32,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141801,30,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141810,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141812,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141878,53,2,1,0,0,45,0,15,0,0,0,0,0,0,0,0,0,0
20150111141900,44,1,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20150111141904,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141907,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141916,45,2,2,20,75,0,0,20,0,0,0,0,0,0,0,0,45,0
20150111141928,85,1,0,0,63,60,0,0,0,0,0,5,0,180,0,10,0,0
20150111141932,53,2,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0
20150111141941,53,1,1,45,0,75,0,10,0,0,0,0,0,0,0,0,0,0
20150111141947,55,2,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
20150111141957,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141964,36,2,2,45,0,60,0,60,0,0,0,0,0,0,90,0,0,0
20150111141969,23,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141973,36,2,1,30,50,80,5,55,0,0,0,0,0,0,0,0,0,0
20150111142007,49,1,2,0,40,18,0,25,30,0,50,20,0,0,0,0,0,0
20150111142015,24,2,1,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111142019,46,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20150111142021,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111142048,62,1,0,0,0,150,10,0,0,0,0,0,0,0,0,0,0,0
20150111142059,36,2,2,0,20,0,0,0,0,0,0,0,0,0,5,0,0,2
20150111142087,32,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111142102,50,2,0,115,30,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111142120,40,2,3,60,0,50,0,0,0,0,0,0,0,0,0,0,0,0
20150111142121,30,2,5,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0
20150111142134,68,1,0,0,0,45,0,40,0,0,0,0,0,0,60,0,0,0
20150111142136,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111142142,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
